Product Name,Original Price,Sale Price,Percentage Off,Product Category,Product Code,Rating,Link
"JIG-A-LOO Extreme Temperature Graphite Lubricant Spray, 311-g",13.99,11.89,15.0,auto-maintenance,038-1502-2,4.1,https://www.canadiantire.ca/en/pdp/jig-a-loo-extreme-temperature-graphite-lubricant-spray-311-g-0381502p.html#srp
"type A Ease 8-Shelf Hanging Closet Organizer, Grey",31.49,24.99,21.0,home-organization,068-7163-0,4.8,https://www.canadiantire.ca/en/pdp/type-a-ease-8-shelf-hanging-closet-organizer-grey-0687163p.html#srp
"Lucas Oil 2-Stroke Semi-Synthetic Oil, 946-mL",14.99,12.74,15.0,auto-maintenance,028-1730-2,4.6,https://www.canadiantire.ca/en/pdp/lucas-oil-2-stroke-semi-synthetic-oil-946-ml-0281730p.html#srp
"Bar Keepers Friend Stainless Steel Powder Cleanser, 595-g",5.99,4.0,33.0,cleaning,153-1546-2,4.7,https://www.canadiantire.ca/en/pdp/bar-keepers-friend-stainless-steel-powder-cleanser-595-g-1531546p.html#srp
"Meguiars Ultimate All Wheel/Rim Cleaner Spray, 710-mL",21.99,19.79,10.0,car-care-accessories,039-0751-2,4.4,https://www.canadiantire.ca/en/pdp/meguiar-s-ultimate-all-wheel-rim-cleaner-spray-710-ml-0390751p.html#srp
"Lucas Oil 2-Stroke Semi-Synthetic Land & Sea Oil, 3.87-L",56.99,48.44,15.0,auto-maintenance,028-8729-6,4.6,https://www.canadiantire.ca/en/pdp/lucas-oil-2-stroke-semi-synthetic-land-sea-oil-3-87-l-0288729p.html#srp
"SIMONIZ Platinum Car Leather Conditioner, 473-mL",15.99,13.59,15.0,car-care-accessories,039-0579-4,4.6,https://www.canadiantire.ca/en/pdp/simoniz-platinum-car-leather-conditioner-473-ml-0390579p.html#srp
"Meguiars Quik Interior Detailer Cleaner Spray, 473-mL",16.99,15.29,10.0,car-care-accessories,039-0401-6,4.5,https://www.canadiantire.ca/en/pdp/meguiar-s-quik-interior-detailer-cleaner-spray-473-ml-0390401p.html#srp
"Thermos® Stainless Steel Food Jar Vaccum Insulated with Spoon and Bowl, Silver, 470-mL",37.99,29.99,21.0,kitchen,142-6444-0,4.4,https://www.canadiantire.ca/en/pdp/thermos-stainless-steel-food-jar-vaccum-insulated-with-spoon-and-bowl-silver-470-ml-1426444p.html#srp
"Hefty® STRONG™ Tall 49L Compostable Bags with ARM & HAMMER™ & Lemon Scent, 12-pk",7.49,5.99,20.0,cleaning,142-6714-8,4.6,https://www.canadiantire.ca/en/pdp/hefty-strong-tall-49l-compostable-bags-with-arm-hammer-lemon-scent-12-pk-1426714p.html#srp
"Certified Standard Duty Transparent Mesh Tarp, 10-ft x 12-ft",23.99,19.99,17.0,automotive-outdoor-adventure,040-5110-2,4.6,https://www.canadiantire.ca/en/pdp/certified-standard-duty-transparent-mesh-tarp-10-ft-x-12-ft-0405110p.html#srp
"NOMA A19 E26 Base Household Dimmable LED Light Bulbs, 1600 Lumens, Warm White, 100W, 2-pk",15.99,11.99,25.0,electrical,052-9892-8,3.9,https://www.canadiantire.ca/en/pdp/noma-a19-e26-base-household-dimmable-led-light-bulbs-1600-lumens-warm-white-100w-2-pk-0529892p.html#srp
"FRANK Easy-Grip Lint Roller, 70 Sheets",1.99,1.0,50.0,cleaning,042-6559-6,4.1,https://www.canadiantire.ca/en/pdp/frank-easy-grip-lint-roller-70-sheets-0426559p.html#srp
"Liquid-Plumr® Pro Strength Kitchen Clog Destroyer Gel, Lemon Scent, 946-mL",6.99,6.29,10.0,cleaning,153-1279-8,4.2,https://www.canadiantire.ca/en/pdp/liquid-plumr-pro-strength-kitchen-clog-destroyer-gel-lemon-scent-946-ml-1531279p.html#srp
"Whiskas Seafood Selections Dry Cat Food, 4-kg",18.99,17.09,10.0,pet-care,042-5428-4,4.5,https://www.canadiantire.ca/en/pdp/whiskas-seafood-selections-dry-cat-food-4-kg-0425428p.html#srp
"MotoMaster Silicone Lubricant, 300-g",8.99,8.09,10.0,auto-maintenance,038-1504-8,4.6,https://www.canadiantire.ca/en/pdp/motomaster-silicone-lubricant-300-g-0381504p.html#srp
"JIG-A-LOO Invisible All-Around Multi-Purpose Lubricant, Spray Can, 311-g",7.99,6.79,15.0,auto-maintenance,038-1551-4,4.5,https://www.canadiantire.ca/en/pdp/jig-a-loo-invisible-all-around-multi-purpose-lubricant-spray-can-311-g-0381551p.html#srp
"NOMA 32-ft 10-in 16/2 Outdoor Extension Cord, Flexible, 1 Outlet, Green",24.99,17.49,30.0,electrical,052-2382-4,4.4,https://www.canadiantire.ca/en/pdp/noma-32-ft-10-in-16-2-outdoor-extension-cord-flexible-1-outlet-green-0522382p.html#srp
"Lucas SAE 20W-50 High Performance Motorcycle Oil, 946-mL",14.99,12.74,15.0,auto-maintenance,028-1833-8,5.0,https://www.canadiantire.ca/en/pdp/lucas-sae-20w-50-high-performance-motorcycle-oil-946-ml-0281833p.html#srp
"MotoMaster Carburetor & Choke Cleaner, 312-g",11.99,9.34,22.0,auto-maintenance,038-0720-8,4.5,https://www.canadiantire.ca/en/pdp/motomaster-carburetor-choke-cleaner-312-g-0380720p.html#srp
"Libman Multi-Surface Reusable Cotton Wet Deck Mop, Jumbo",17.99,14.39,20.0,cleaning,142-2224-8,3.4,https://www.canadiantire.ca/en/pdp/libman-multi-surface-reusable-cotton-wet-deck-mop-jumbo-1422224p.html#srp
"MotoMaster Long Life Multi-Vehicle Global Concentrated Anti-Freeze/Coolant, 3.78-L",19.99,16.99,15.0,auto-maintenance,029-3040-0,4.6,https://www.canadiantire.ca/en/pdp/motomaster-long-life-multi-vehicle-global-concentrated-anti-freeze-coolant-3-78-l-0293040p.html#srp
"Greenies Original Teenie Oral Care Dental Dog Treats, 340-g",19.99,17.99,10.0,pet-care,142-5666-8,4.5,https://www.canadiantire.ca/en/pdp/greenies-original-teenie-oral-care-dental-dog-treats-340-g-1425666p.html#srp
"Purina Fancy Feast® Flaked Tuna Wet Cat Food, 85-g",0.99,0.9,9.0,pet-care,042-4057-2,4.7,https://www.canadiantire.ca/en/pdp/purina-fancy-feast-flaked-tuna-wet-cat-food-85-g-0424057p.html#srp
"Whiskas TemPtations Hearty Beef Flavour Classic Cat Treats, 350-g",5.99,5.39,10.0,pet-care,142-1190-2,4.8,https://www.canadiantire.ca/en/pdp/whiskas-temptations-hearty-beef-flavour-classic-cat-treats-350-g-1421190p.html#srp
Certified 12V Compact Hand Vaccum,69.99,49.99,29.0,car-care-accessories,039-9096-8,3.7,https://www.canadiantire.ca/en/pdp/certified-12v-compact-hand-vaccum-0399096p.html#srp
"NOMA PAR20 E26 Base Dimmable LED Flood Light Bulbs, 5000K, 520 Lumens, Daylight, 50W, 3-pk",31.99,9.59,70.0,electrical,052-7059-6,4.1,https://www.canadiantire.ca/en/pdp/noma-par20-e26-base-dimmable-led-flood-light-bulbs-5000k-520-lumens-daylight-50w-3-pk-0527059p.html#srp
"Golfgreen Premium 100% Cedar Mulch, Natural, 42.5-L",6.99,4.99,29.0,gardening,159-0225-0,4.3,https://www.canadiantire.ca/en/pdp/golfgreen-premium-100-cedar-mulch-natural-42-5-l-1590225p.html#srp
"Outbound Mens Keld Low-Cut Lightweight Comfortable Hiking Boots, Charcoal",89.99,39.99,56.0,footwear-apparel,187-3209X,4.3,https://www.canadiantire.ca/en/pdp/outbound-men-s-keld-low-cut-lightweight-comfortable-hiking-boots-charcoal-1873209p.html#srp
"Preston Towel Bar, 18-in",33.99,27.19,20.0,plumbing,063-5109-4,4.4,https://www.canadiantire.ca/en/pdp/preston-towel-bar-18-in-0635109p.html#srp
"SIMONIZ Platinum Strong Bristles Comfort Grip Interior Brush for Carpet & Upholstery, Black & Grey, 1-pc",7.99,6.79,15.0,car-care-accessories,039-6012-6,4.6,https://www.canadiantire.ca/en/pdp/simoniz-platinum-strong-bristles-comfort-grip-interior-brush-for-carpet-upholstery-black-grey-1-pc-0396012p.html#srp
"Meguiars Ultimate Interior Detailer Spray, 450-mL",19.99,17.99,10.0,car-care-accessories,039-0541-2,4.4,https://www.canadiantire.ca/en/pdp/meguiar-s-ultimate-interior-detailer-spray-450-ml-0390541p.html#srp
"Pine-Sol Household Cleaner and Deodorizer, Assorted Scents, 1.4-L",6.49,5.84,10.0,cleaning,053-0868X,4.8,https://www.canadiantire.ca/en/pdp/pine-sol-household-cleaner-and-deodorizer-assorted-scents-1-4-l-1530008p.html#srp
"Mastercraft 500 Lumens Waterproof Aluminum LED Handheld Flashlight, Batteries Included, Black",37.99,29.99,21.0,hardware,065-3098-6,4.3,https://www.canadiantire.ca/en/pdp/mastercraft-500-lumens-waterproof-aluminum-led-handheld-flashlight-batteries-included-black-0653098p.html#srp
"MotoMaster Full Synthetic Multi-Vehicle Low Viscosity Automatic Transmission Fluid/ATF, 5-L",49.99,44.99,10.0,auto-maintenance,028-1575-2,4.4,https://www.canadiantire.ca/en/pdp/motomaster-full-synthetic-multi-vehicle-low-viscosity-automatic-transmission-fluid-atf-5-l-0281575p.html#srp
"Greenies Original Regular Oral Care Dental Dog Treats, 340-g",19.99,17.99,10.0,pet-care,142-5664-2,4.5,https://www.canadiantire.ca/en/pdp/greenies-original-regular-oral-care-dental-dog-treats-340-g-1425664p.html#srp
"Titan Wax Paper for Baking, 25-ft, Microwave-Safe",1.5,,,home-essentials,399-6599-2,4.3,https://www.canadiantire.ca/en/pdp/titan-wax-paper-for-baking-25-ft-microwave-safe-3996599p.html#srp
"Mobil 1™ Truck & SUV 5W20 Synthetic Engine/Motor Oil, 4.73-L",74.99,40.99,45.0,auto-maintenance,028-9446-2,4.8,https://www.canadiantire.ca/en/pdp/mobil-1-truck-suv-5w20-synthetic-engine-motor-oil-4-73-l-0289446p.html#srp
"SIMONIZ Microfibre Wax Applicator Pads, 4.7-in, 3-pk",8.99,7.64,15.0,car-care-accessories,039-8028-8,4.6,https://www.canadiantire.ca/en/pdp/simoniz-microfibre-wax-applicator-pads-4-7-in-3-pk-0398028p.html#srp
"Certified Camo Poly Tarp, Waterproof, 6-ft x 8-ft",16.99,14.99,12.0,automotive-outdoor-adventure,040-5101-4,4.5,https://www.canadiantire.ca/en/pdp/certified-camo-poly-tarp-waterproof-6-ft-x-8-ft-0405101p.html#srp
"Reduce Insulated Stainless Steel Tumbler with 3-1 Lid with Straw, 709-mL Glacier",29.99,23.99,20.0,kitchen,142-6435-2,4.8,https://www.canadiantire.ca/en/pdp/reduce-insulated-stainless-steel-tumbler-with-3-1-lid-with-straw-709-ml-glacier-1426435p.html#srp
Mastercraft Smart Meter with One Button Operation,71.99,28.79,60.0,electrical,052-0726-0,3.6,https://www.canadiantire.ca/en/pdp/mastercraft-smart-meter-with-one-button-operation-0520726p.html#srp
"Bar Keepers Friend Multi-Purpose Cooktop Cleaner, Fresh, 368-g",5.99,4.0,33.0,cleaning,153-1707-0,4.6,https://www.canadiantire.ca/en/pdp/bar-keepers-friend-multi-purpose-cooktop-cleaner-fresh-368-g-1531707p.html#srp
Libman Multi-Surface Reusable Microfibre Dust Mop,24.99,19.99,20.0,cleaning,142-2221-4,4.5,https://www.canadiantire.ca/en/pdp/libman-multi-surface-reusable-microfibre-dust-mop-1422221p.html#srp
"Old Dutch Absolute Clean Liquid Laundry Detergent, Morning Breeze Scent, 50-Load, 2-L",5.29,3.0,43.0,home-essentials,053-4301-4,4.2,https://www.canadiantire.ca/en/pdp/old-dutch-absolute-clean-liquid-laundry-detergent-morning-breeze-scent-50-load-2-l-0534301p.html#srp
"Arm & Hammer AbsorbX Lightweight Multi-Cat Clumping Cat Litter, Odour Control, 6.4-kg",27.99,26.09,7.0,pet-care,142-9425-8,3.4,https://www.canadiantire.ca/en/pdp/arm-hammer-absorbx-lightweight-multi-cat-clumping-cat-litter-odour-control-6-4-kg-1429425p.html#srp
"type A Prima Light-Duty 4-Tier Connecting Shelving Storage Unit, Holds up to 220-lb",49.99,34.99,30.0,home-organization,068-8222-4,4.5,https://www.canadiantire.ca/en/pdp/type-a-prima-light-duty-4-tier-connecting-shelving-storage-unit-holds-up-to-220-lb-0688222p.html#srp
"SIMONIZ Platinum Car Ceramic Wax Detailer Spray, 750-mL",19.99,16.99,15.0,car-care-accessories,039-0573-6,3.7,https://www.canadiantire.ca/en/pdp/simoniz-platinum-car-ceramic-wax-detailer-spray-750-ml-0390573p.html#srp
"MotoMaster Long Life Diesel Premixed Anti-Freeze/Coolant, 3.78-L",22.99,19.54,15.0,auto-maintenance,029-3060-2,4.6,https://www.canadiantire.ca/en/pdp/motomaster-long-life-diesel-premixed-anti-freeze-coolant-3-78-l-0293060p.html#srp
"Reduce Insulated Stainless Steel Tumbler with 3-1 Lid with Straw, 709-mL White",29.99,23.99,20.0,kitchen,142-6434-4,4.0,https://www.canadiantire.ca/en/pdp/reduce-insulated-stainless-steel-tumbler-with-3-1-lid-with-straw-709-ml-white-1426434p.html#srp
"Bar Keepers Friend Multi-Purpose Soft Cleanser, 737-g",5.99,4.0,33.0,cleaning,053-2225-8,4.8,https://www.canadiantire.ca/en/pdp/bar-keepers-friend-multi-purpose-soft-cleanser-737-g-0532225p.html#srp
"Reduce Insulated Stainless Steel Tumbler with 3-1 Lid with Straw, 1.1-L, White",39.99,25.99,35.0,kitchen,142-6436-0,4.6,https://www.canadiantire.ca/en/pdp/reduce-insulated-stainless-steel-tumbler-with-3-1-lid-with-straw-1-1-l-white-1426436p.html#srp
"SIMONIZ Platinum Heavy-Duty Car Headlight Restoration Kit, 9-pc",31.99,27.19,15.0,car-care-accessories,039-0569-8,4.5,https://www.canadiantire.ca/en/pdp/simoniz-platinum-heavy-duty-car-headlight-restoration-kit-9-pc-0390569p.html#srp
"Meguiars Hot Rims Wheel/Rim & Tire Cleaner Spray, 709-mL",16.99,15.29,10.0,car-care-accessories,039-2911-0,4.5,https://www.canadiantire.ca/en/pdp/meguiar-s-hot-rims-wheel-rim-tire-cleaner-spray-709-ml-0392911p.html#srp
"Dawn Ultra Platinum Powerwash Dish Soap Spray, Assorted Scents, 473-mL",7.29,6.56,10.0,home-essentials,153-1386X,4.2,https://www.canadiantire.ca/en/pdp/dawn-ultra-platinum-powerwash-dish-soap-spray-assorted-scents-473-ml-1531386p.html#srp
"SIMONIZ Platinum 2-in-1 Plush Edged Drying Towel, 4.5 sq.ft., Grey1-pc",14.99,12.74,15.0,car-care-accessories,039-6637-0,4.7,https://www.canadiantire.ca/en/pdp/simoniz-platinum-2-in-1-plush-edged-drying-towel-4-5-sq-ft-grey1-pc-0396637p.html#srp
"Dawn Ultra Platinum Liquid Dish Soap Refill, Refreshing Rain Scent, 2.21-L",12.99,11.69,10.0,home-essentials,153-1656-0,4.8,https://www.canadiantire.ca/en/pdp/dawn-ultra-platinum-liquid-dish-soap-refill-refreshing-rain-scent-2-21-l-1531656p.html#srp
"Mastercraft Portable Wall-Mountable 4-pc Organizer Case, 16x11x9-in",49.99,34.99,30.0,tools,058-1050-8,4.6,https://www.canadiantire.ca/en/pdp/mastercraft-portable-wall-mountable-4-pc-organizer-case-16x11x9-in-0581050p.html#srp
"MotoMaster Long Life Diesel Concentrated Anti-Freeze/Coolant, 3.78-L",25.99,22.09,15.0,auto-maintenance,029-3052-2,4.7,https://www.canadiantire.ca/en/pdp/motomaster-long-life-diesel-concentrated-anti-freeze-coolant-3-78-l-0293052p.html#srp
"Meguiars Gold Class 3-in-1 Rich Leather Cleaner, Conditioner & Protectant Spray, 450-mL",18.99,17.09,10.0,car-care-accessories,039-0444-4,4.4,https://www.canadiantire.ca/en/pdp/meguiar-s-gold-class-3-in-1-rich-leather-cleaner-conditioner-protectant-spray-450-ml-0390444p.html#srp
"Starfrit Balance Digital LCD Display Glass Bathroom Scale/Weight Scale, Black",29.99,17.99,40.0,home-decor,063-6307-6,3.7,https://www.canadiantire.ca/en/pdp/starfrit-balance-digital-lcd-display-glass-bathroom-scale-weight-scale-black-0636307p.html#srp
"Moto Master Dexron III/Mercon Automatic Transmission Fluid/ATF, Assorted Sizes",11.99,10.79,10.0,auto-maintenance,028-1502X,4.6,https://www.canadiantire.ca/en/pdp/moto-master-dexron-iii-mercon-automatic-transmission-fluid-atf-assorted-sizes-0281502p.html#srp
"Manna Vogue Insulated Meta Water Bottle, Assorted, 1.47-L",37.99,29.99,21.0,kitchen,142-4979X,4.5,https://www.canadiantire.ca/en/pdp/manna-vogue-insulated-meta-water-bottle-assorted-1-47-l-1424979p.html#srp
"Meguiars Gold Class Carnauba Plus Premium Liquid Wax, 473-mL",27.99,25.19,10.0,car-care-accessories,039-2714-0,4.9,https://www.canadiantire.ca/en/pdp/meguiar-s-gold-class-carnauba-plus-premium-liquid-wax-473-ml-0392714p.html#srp
"Heritage The Rock Jumbo Cooker, Non-stick, Dishwasher & Oven Safe, 30cm",39.99,,,kitchen,399-3184-6,4.4,https://www.canadiantire.ca/en/pdp/heritage-the-rock-jumbo-cooker-non-stick-dishwasher-oven-safe-30cm-3993184p.html#srp
"Green Gobbler Bio-Flow Septic Safe Drain Strips, 8-pc x 3.5-g",11.99,10.79,10.0,cleaning,153-1535-8,4.0,https://www.canadiantire.ca/en/pdp/green-gobbler-bio-flow-septic-safe-drain-strips-8-pc-x-3-5-g-1531535p.html#srp
"Yardworks WasteNot™ Recycled Microfibre Mens Gardening Gloves, Large, Teal",19.99,9.99,50.0,outdoor-tools,059-1321-2,4.6,https://www.canadiantire.ca/en/pdp/yardworks-wastenot-recycled-microfibre-men-s-gardening-gloves-large-teal-0591321p.html#srp
"Hefty® ULTRA STRONG™ X-Large 140L Black Waste Bags with Drawstring & ARM & HAMMER™, 12-pk",7.49,5.99,20.0,cleaning,142-6719-8,4.7,https://www.canadiantire.ca/en/pdp/hefty-ultra-strong-x-large-140l-black-waste-bags-with-drawstring-arm-hammer-12-pk-1426719p.html#srp
"SIMONIZ Platinum Car Leather Cleaner Spray, 473-mL",13.99,11.89,15.0,car-care-accessories,039-0572-8,4.6,https://www.canadiantire.ca/en/pdp/simoniz-platinum-car-leather-cleaner-spray-473-ml-0390572p.html#srp
"Meguiars Quik Scratch Remover Kit, 3-pc",39.99,35.99,10.0,car-care-accessories,039-1244-4,3.7,https://www.canadiantire.ca/en/pdp/meguiar-s-quik-scratch-remover-kit-3-pc-0391244p.html#srp
"Pledge Revive Moisturizing Oil Spray, Amber and Argan Scent, 275-g",7.49,6.74,10.0,cleaning,053-2056-0,4.7,https://www.canadiantire.ca/en/pdp/pledge-revive-moisturizing-oil-spray-amber-and-argan-scent-275-g-0532056p.html#srp
"Nu Finish Scratch Doctor Car Scratch Remover, 192-mL",17.99,16.19,10.0,car-care-accessories,039-1001-2,3.2,https://www.canadiantire.ca/en/pdp/nu-finish-scratch-doctor-car-scratch-remover-192-ml-0391001p.html#srp
"JIG-A-LOO All-Season, Dry Film, Garage Door Lubricant , 311-g",11.99,10.19,15.0,auto-maintenance,038-1591-8,4.4,https://www.canadiantire.ca/en/pdp/jig-a-loo-all-season-dry-film-garage-door-lubricant-311-g-0381591p.html#srp
"Meguiars Supreme Shine High Gloss Protectant Spray, 473-mL",18.99,17.09,10.0,car-care-accessories,039-0509-2,4.6,https://www.canadiantire.ca/en/pdp/meguiar-s-supreme-shine-high-gloss-protectant-spray-473-ml-0390509p.html#srp
"Lucas 10W50 Synthetic Motorcycle Oil, 946-mL",21.99,18.69,15.0,auto-maintenance,028-1838-8,5.0,https://www.canadiantire.ca/en/pdp/lucas-10w50-synthetic-motorcycle-oil-946-ml-0281838p.html#srp
"type A Amber Glass Bottle with Assorted Tops, 500-mL",6.99,4.89,30.0,cleaning,142-6805-2,4.1,https://www.canadiantire.ca/en/pdp/type-a-amber-glass-bottle-with-assorted-tops-500-ml-1426805p.html#srp
"Mr. Clean Magic Eraser Extra Durable, 2-pk",4.79,4.31,10.0,cleaning,053-0946-4,4.6,https://www.canadiantire.ca/en/pdp/mr-clean-magic-eraser-extra-durable-2-pk-0530946p.html#srp
"Golfgreen Premium 100% Cedar Mulch, Red, 42.5-L",6.99,4.99,29.0,gardening,159-0224-2,4.4,https://www.canadiantire.ca/en/pdp/golfgreen-premium-100-cedar-mulch-red-42-5-l-1590224p.html#srp
"SIMONIZ Platinum Car WashMulti-Purpose Auto Detailing Brushes, Grey/Black, 3-pc",9.99,8.49,15.0,car-care-accessories,039-3645-8,4.4,https://www.canadiantire.ca/en/pdp/simoniz-platinum-car-washmulti-purpose-auto-detailing-brushes-grey-black-3-pc-0393645p.html#srp
"NUTRO Adult Wet Dog Food Paté, 100-g x 12-pk",23.99,21.59,10.0,pet-care,142-9543-6,3.5,https://www.canadiantire.ca/en/pdp/nutro-adult-wet-dog-food-pate-100-g-x-12-pk-1429543p.html#srp
"Mobil Full Synthetic 5W30 Engine/Motor Oil, 4.73-L",31.99,,,auto-maintenance,399-9892-4,4.8,https://www.canadiantire.ca/en/pdp/mobil-full-synthetic-5w30-engine-motor-oil-4-73-l-3999892p.html#srp
"SIMONIZ PlatinumSpotlessGlass Towels, 14 x 14-in, Blue, 4-pk",14.99,12.74,15.0,car-care-accessories,039-3654-6,3.7,https://www.canadiantire.ca/en/pdp/simoniz-platinumspotlessglass-towels-14-x-14-in-blue-4-pk-0393654p.html#srp
"Meguiars Carpet & Upholstery Cleaner Spray, New Car Scent, 540-mL",18.99,17.09,10.0,car-care-accessories,039-1245-2,3.8,https://www.canadiantire.ca/en/pdp/meguiar-s-carpet-upholstery-cleaner-spray-new-car-scent-540-ml-0391245p.html#srp
"Moto Master Mecron V Automatic Transmission Fluid/ATF, 946-mL",11.99,10.79,10.0,auto-maintenance,028-1529-4,4.5,https://www.canadiantire.ca/en/pdp/moto-master-mecron-v-automatic-transmission-fluid-atf-946-ml-0281529p.html#srp
"Bar Keepers Friend Cookware Cleanser & Polish, 340-g",5.99,4.0,33.0,cleaning,053-2227-4,4.7,https://www.canadiantire.ca/en/pdp/bar-keepers-friend-cookware-cleanser-polish-340-g-0532227p.html#srp
"Titan Plastic Food Wrap, 82-ft",1.5,,,home-essentials,399-6598-4,3.3,https://www.canadiantire.ca/en/pdp/titan-plastic-food-wrap-82-ft-3996598p.html#srp
"SIMONIZ Platinum Microfibre Chenille Wash Mitt, Grey",9.99,8.49,15.0,car-care-accessories,039-7065-4,4.0,https://www.canadiantire.ca/en/pdp/simoniz-platinum-microfibre-chenille-wash-mitt-grey-0397065p.html#srp
"Meguiars Gold Class 3-in-1 Rich Leather Cleaner, Conditioner & Protectant Wipes, 30-pk",14.99,13.49,10.0,car-care-accessories,039-0446-0,4.0,https://www.canadiantire.ca/en/pdp/meguiar-s-gold-class-3-in-1-rich-leather-cleaner-conditioner-protectant-wipes-30-pk-0390446p.html#srp
"Thermos® Stainless Steel Food Jar Vaccum Insulated with Spoon and Bowl, Assorted Colours, 470-mL",37.99,29.99,21.0,kitchen,142-2106-0,4.6,https://www.canadiantire.ca/en/pdp/thermos-stainless-steel-food-jar-vaccum-insulated-with-spoon-and-bowl-assorted-colours-470-ml-1422106p.html#srp
Simoniz Platinum Multi-Sided Brush Head Comfort Grip Wheel Cleaning Brush Black & Grey 1-pc,7.99,6.79,15.0,car-care-accessories,039-6032-8,3.4,https://www.canadiantire.ca/en/pdp/simoniz-platinum-multi-sided-brush-head-comfort-grip-wheel-cleaning-brush-black-grey-1-pc-0396032p.html#srp
"SIMONIZ Platinum Car Tire Cleaner Spray, 750-mL",12.99,11.04,15.0,car-care-accessories,039-0584-0,3.6,https://www.canadiantire.ca/en/pdp/simoniz-platinum-car-tire-cleaner-spray-750-ml-0390584p.html#srp
"JIG-A-LOO White Lithium lubricating Super Grease, 311-g",13.99,11.89,15.0,auto-maintenance,038-1506-4,3.9,https://www.canadiantire.ca/en/pdp/jig-a-loo-white-lithium-lubricating-super-grease-311-g-0381506p.html#srp
"Dura Lube Severe Fuel System Cleaner, 16-oz",22.99,19.54,15.0,auto-maintenance,038-0879-2,4.3,https://www.canadiantire.ca/en/pdp/dura-lube-severe-fuel-system-cleaner-16-oz-0380879p.html#srp
"MAXIMUM 6-in-1 Wire Stripper, 8-18 Gauge, #6 and #8 Bolts, Comfort Grip Handles, Rust Resistant",39.99,24.99,38.0,tools,058-1690-4,4.0,https://www.canadiantire.ca/en/pdp/maximum-6-in-1-wire-stripper-8-18-gauge-6-and-8-bolts-comfort-grip-handles-rust-resistant-0581690p.html#srp
"Master Chef Jumbo Walnut Steak Knives Set, 8-pc",49.99,24.99,50.0,kitchen,142-6385-0,3.2,https://www.canadiantire.ca/en/pdp/master-chef-jumbo-walnut-steak-knives-set-8-pc-1426385p.html#srp
CANVAS Ceramic Brie Baker,19.99,9.99,50.0,kitchen,142-6470-6,3.7,https://www.canadiantire.ca/en/pdp/canvas-ceramic-brie-baker-1426470p.html#srp
"Nu Finish The Once a Year Car Paste Polish, 397-g",17.99,16.19,10.0,car-care-accessories,039-2725-4,4.1,https://www.canadiantire.ca/en/pdp/nu-finish-the-once-a-year-car-paste-polish-397-g-0392725p.html#srp
"type A Silicone Scrub Gloves, 1-pk",9.99,6.99,30.0,cleaning,142-6807-8,3.3,https://www.canadiantire.ca/en/pdp/type-a-silicone-scrub-gloves-1-pk-1426807p.html#srp
"Meguiars Two Step Headlight Restoration Kit, 4-pc",35.99,32.39,10.0,car-care-accessories,039-1007-0,4.4,https://www.canadiantire.ca/en/pdp/meguiar-s-two-step-headlight-restoration-kit-4-pc-0391007p.html#srp
"Liquid-Plumr Pro Strength Urgent Clear Clog Remover, 502-mL",7.49,6.74,10.0,cleaning,053-2767-8,4.4,https://www.canadiantire.ca/en/pdp/liquid-plumr-pro-strength-urgent-clear-clog-remover-502-ml-0532767p.html#srp
Libman Dry + Wet Multi-Surface Reusable Microfibre Mop,19.99,15.99,20.0,cleaning,142-2218-4,4.0,https://www.canadiantire.ca/en/pdp/libman-dry-wet-multi-surface-reusable-microfibre-mop-1422218p.html#srp
"Mastercraft 600 Lumens Aluminum CREE LED Headlight/Headlamp, Batteries Included, Black",33.99,26.99,21.0,hardware,065-0096-8,4.3,https://www.canadiantire.ca/en/pdp/mastercraft-600-lumens-aluminum-cree-led-headlight-headlamp-batteries-included-black-0650096p.html#srp
"Whiskas Meaty Selections Dry Cat Food, 4-kg",18.99,17.09,10.0,pet-care,042-5425-0,4.6,https://www.canadiantire.ca/en/pdp/whiskas-meaty-selections-dry-cat-food-4-kg-0425425p.html#srp
Libman Tornado Reusable Wringer Mop,22.99,18.39,20.0,cleaning,142-2220-6,3.2,https://www.canadiantire.ca/en/pdp/libman-tornado-reusable-wringer-mop-1422220p.html#srp
"Meguiars Ultimate Polish, 473-mL",19.99,17.99,10.0,car-care-accessories,039-2730-0,4.1,https://www.canadiantire.ca/en/pdp/meguiar-s-ultimate-polish-473-ml-0392730p.html#srp
"Greenies Original Petite Oral Care Dental Dog Treats, 340-g",19.99,17.99,10.0,pet-care,142-5663-4,4.5,https://www.canadiantire.ca/en/pdp/greenies-original-petite-oral-care-dental-dog-treats-340-g-1425663p.html#srp
"SIMONIZ Platinum ChamoisTowel, 3SQ 1-pc",28.99,24.64,15.0,car-care-accessories,039-6525-6,4.1,https://www.canadiantire.ca/en/pdp/simoniz-platinum-chamoistowel-3-sq-1-pc-0396525p.html#srp
"Meguiars Ultimate Compound Colour & Clarity Restorer, 450-mL",17.99,16.19,10.0,car-care-accessories,039-2809-6,4.2,https://www.canadiantire.ca/en/pdp/meguiar-s-ultimate-compound-colour-clarity-restorer-450-ml-0392809p.html#srp
"SIMONIZ Platinum Hybrid Ceramic Car Protectant Wash, 2-L",24.99,21.24,15.0,car-care-accessories,039-0585-8,4.6,https://www.canadiantire.ca/en/pdp/simoniz-platinum-hybrid-ceramic-car-protectant-wash-2-l-0390585p.html#srp
