Product Name,Original Price,Sale Price,Percentage Off,Product Category,Product Code,Rating,Link
"Mens Canadian-made Waterproof Fishing/Rain Boots with Non-Slip Outsole, Green",59.99,47.99,20.0,footwear-apparel,087-4480X,4.2,https://www.canadiantire.ca/en/pdp/men-s-canadian-made-waterproof-fishing-rain-boots-with-non-slip-outsole-green-0874480p.html#srp
"Mastercraft 8.5A Corded Single Speed Impact Wrench with Friction Ring & Metal Gear House, 1/2-in",169.99,89.99,47.0,tools,054-4275-4,4.1,https://www.canadiantire.ca/en/pdp/mastercraft-8-5a-corded-single-speed-impact-wrench-with-friction-ring-metal-gear-house-1-2-in-0544275p.html#srp
"Mastercraft Wobble Extension Bar Set, 9-pc",34.99,14.99,57.0,tools,058-1218-2,4.6,https://www.canadiantire.ca/en/pdp/mastercraft-wobble-extension-bar-set-9-pc-0581218p.html#srp
"PADERNO Richmond Satin Stainless Steel Flatware Set, Serves 4, 20-pc",129.99,49.99,62.0,kitchen,142-3403-6,4.4,https://www.canadiantire.ca/en/pdp/paderno-richmond-satin-stainless-steel-flatware-set-serves-4-20-pc-1423403p.html#srp
"Mobil 1™ Extended Performance 0W20 Synthetic Engine/Motor Oil, 4.73-L",74.99,40.99,45.0,auto-maintenance,028-9463-0,4.8,https://www.canadiantire.ca/en/pdp/mobil-1-extended-performance-0w20-synthetic-engine-motor-oil-4-73-l-0289463p.html#srp
"For Living Brookfield 2-Door Over-The-Toilet Spacesaver Bathroom Storage Cabinet, White",279.99,189.99,32.0,home-decor,063-3453-4,3.6,https://www.canadiantire.ca/en/pdp/for-living-brookfield-2-door-over-the-toilet-spacesaver-bathroom-storage-cabinet-white-0633453p.html#srp
"MotoMaster Manual Automotive Fluid Extractor with Automatic Shut-off Valve, 6.5-L",139.99,109.99,21.0,auto-maintenance,028-3048-6,4.0,https://www.canadiantire.ca/en/pdp/motomaster-manual-automotive-fluid-extractor-with-automatic-shut-off-valve-6-5-l-0283048p.html#srp
"CANVAS Regent Nailhead Upholstered Dining Chairs w/ Solid Wood Legs (2-Piece Set), Grey",369.99,149.99,59.0,home-decor,168-0087-6,3.1,https://www.canadiantire.ca/en/pdp/canvas-regent-nailhead-upholstered-dining-chairs-w-solid-wood-legs-2-piece-set-grey-1680087p.html#srp
NOMA iQ True HEPA Smart Wi-Fi Medium Air Purifier,309.99,199.99,35.0,home-environment,043-0741-4,4.5,https://www.canadiantire.ca/en/pdp/noma-iq-true-hepa-smart-wi-fi-medium-air-purifier-0430741p.html#srp
"Rust-Oleum® EpoxyShield Water-Based Epoxy Garage Floor Coating Kit, Grey Gloss, 7.1-L/1.9-Gallon",359.99,249.99,31.0,paint,048-9701-6,3.8,https://www.canadiantire.ca/en/pdp/rust-oleum-epoxyshield-water-based-epoxy-garage-floor-coating-kit-grey-gloss-7-1-l-1-9-gallon-0489701p.html#srp
"DEWALT DWS780 Dual-Bevel Sliding Mitre Saw , 12-in",849.99,649.99,24.0,tools,055-6950-2,4.7,https://www.canadiantire.ca/en/pdp/dewalt-dws780-dual-bevel-sliding-mitre-saw-12-in-0556950p.html#srp
"MASTER CHEF Elite Coffee Grinder/Spice Grinder, Stainless Steel, 12 Cups",39.99,29.99,25.0,kitchen,043-5781-8,3.9,https://www.canadiantire.ca/en/pdp/master-chef-elite-coffee-grinder-spice-grinder-stainless-steel-12-cups-0435781p.html#srp
"Meguiars Quik Interior Detailer Cleaner Spray, 473-mL",16.99,15.29,10.0,car-care-accessories,039-0401-6,4.5,https://www.canadiantire.ca/en/pdp/meguiar-s-quik-interior-detailer-cleaner-spray-473-ml-0390401p.html#srp
"Certified Heavy-Duty Steel 3-Ton Jack Stands / Axle Stands, Pair",59.99,44.99,25.0,auto-maintenance,009-0011-6,4.7,https://www.canadiantire.ca/en/pdp/certified-heavy-duty-steel-3-ton-jack-stands-axle-stands-pair-0090011p.html#srp
"Certified Dual Chuck / 2 Way Tire Pressure Gauge, 20-120 PSI",8.79,6.99,20.0,auto-maintenance,009-5525-4,4.4,https://www.canadiantire.ca/en/pdp/certified-dual-chuck-2-way-tire-pressure-gauge-20-120-psi-0095525p.html#srp
Maximum Heavy Duty Bench Vise with 360 Swivel Base and Anvil,149.99,104.99,30.0,tools,057-9031-8,4.1,https://www.canadiantire.ca/en/pdp/maximum-heavy-duty-bench-vise-with-360-swivel-base-and-anvil-0579031p.html#srp
T-fal 1800W UltraGlide Plus Steam Iron,99.99,59.99,40.0,personal-garment-care,043-8680-0,4.3,https://www.canadiantire.ca/en/pdp/t-fal-1800w-ultraglide-plus-steam-iron-0438680p.html#srp
"Quaker State High Mileage 5W20 Synthetic Engine/Motor Oil, 5-L",67.99,36.99,46.0,auto-maintenance,028-9640-8,4.8,https://www.canadiantire.ca/en/pdp/quaker-state-high-mileage-5w20-synthetic-engine-motor-oil-5-l-0289640p.html#srp
Skip Hop Explore & More 3-Stage Activity Center,192.99,149.99,22.0,car-care-accessories,046-7672-0,4.6,https://www.canadiantire.ca/en/pdp/skip-hop-explore-more-3-stage-activity-center-0467672p.html#srp
Altra Reliance Mens CSA Low-Cut Safety Hikers,89.99,71.99,20.0,footwear-apparel,087-5124X,3.8,https://www.canadiantire.ca/en/pdp/altra-reliance-men-s-csa-low-cut-safety-hikers-0875124p.html#srp
"Moen® 6-Setting 5.5-in Spray Handheld Shower Head, Chrome",99.99,79.99,20.0,plumbing,063-2432-0,4.1,https://www.canadiantire.ca/en/pdp/moen-6-setting-5-5-in-spray-handheld-shower-head-chrome-0632432p.html#srp
"Glad Large Easy-Tie Flap Indoor/Outdoor Garbage Bags, 30-pk, Black, 90-L",12.99,10.39,20.0,cleaning,042-9747-0,4.5,https://www.canadiantire.ca/en/pdp/glad-large-easy-tie-flap-indoor-outdoor-garbage-bags-30-pk-black-90-l-0429747p.html#srp
"MASTER CHEF Coffee Grinder/Herb Mill Grinder, 12-Cups",19.99,14.99,25.0,kitchen,043-1008-6,3.3,https://www.canadiantire.ca/en/pdp/master-chef-coffee-grinder-herb-mill-grinder-12-cups-0431008p.html#srp
"FRANK Easy-Grip Lint Roller, 70 Sheets",1.99,1.0,50.0,cleaning,042-6559-6,4.1,https://www.canadiantire.ca/en/pdp/frank-easy-grip-lint-roller-70-sheets-0426559p.html#srp
"Instant Pot® Viva™ 9-in-1 Smart, Multi-Use Pressure Cooker/Slow Cooker, Black, 8qt",239.99,189.99,21.0,kitchen,043-0765-8,4.3,https://www.canadiantire.ca/en/pdp/instant-pot-viva-9-in-1-smart-multi-use-pressure-cooker-slow-cooker-black-8qt-0430765p.html#srp
"Yardworks WasteNot™ Recycled Fibre GoatskinLeather Mens Gardening Gloves, Large, Green",19.99,9.99,50.0,outdoor-tools,059-1359-4,4.8,https://www.canadiantire.ca/en/pdp/yardworks-wastenot-recycled-fibre-goatskinleather-men-s-gardening-gloves-large-green-0591359p.html#srp
"NOCO GEN5X2 Onboard Smart Battery Charger/Maintainer/Desulfator, 2-Bank, 10-Amp, 12V",223.99,189.99,15.0,light-auto-parts,011-1991-8,4.3,https://www.canadiantire.ca/en/pdp/noco-gen5x2-onboard-smart-battery-charger-maintainer-desulfator-2-bank-10-amp-12v-0111991p.html#srp
"Purina Cat Chow® Advanced Nutrition Dry Cat Food, 8-kg",26.99,24.29,10.0,pet-care,042-5248-2,4.7,https://www.canadiantire.ca/en/pdp/purina-cat-chow-advanced-nutrition-dry-cat-food-8-kg-0425248p.html#srp
"WeatherTech Universal Floor Mat Set, Black, 3-pk",84.99,67.99,20.0,car-care-accessories,031-2679-0,4.5,https://www.canadiantire.ca/en/pdp/weathertech-universal-floor-mat-set-black-3-pk-0312679p.html#srp
"Heritage The Rock Compact Citrus Juicer Silver, 30W, 3 Cups",29.99,19.99,33.0,kitchen,043-0951-4,4.4,https://www.canadiantire.ca/en/pdp/heritage-the-rock-compact-citrus-juicer-silver-30w-3-cups-0430951p.html#srp
"Lucas Oil High Performance Motorcycle Oil SAE, 946-mL",14.99,12.74,15.0,auto-maintenance,028-1831-2,4.7,https://www.canadiantire.ca/en/pdp/lucas-oil-high-performance-motorcycle-oil-sae-946-ml-0281831p.html#srp
T-fal Steam 1200W Essentials Plus Iron,59.99,29.99,50.0,personal-garment-care,043-8679-6,4.0,https://www.canadiantire.ca/en/pdp/t-fal-steam-1200w-essentials-plus-iron-0438679p.html#srp
Hoover PowerScrub XL Pet Plus Corded Upright Vacuum Carpet Cleaner,499.99,199.99,60.0,cleaning,043-9456-0,4.7,https://www.canadiantire.ca/en/pdp/hoover-powerscrub-xl-pet-plus-corded-upright-vacuum-carpet-cleaner-0439456p.html#srp
"NOCO GENIUS2D Onboard Smart Battery Charger/Maintainer/Desulfator, 2-Amp, 12V",64.99,54.99,15.0,light-auto-parts,011-1995-0,4.4,https://www.canadiantire.ca/en/pdp/noco-genius2d-onboard-smart-battery-charger-maintainer-desulfator-2-amp-12v-0111995p.html#srp
Hamilton Beach Sure-Crisp 6-Slice Toaster Oven,159.99,99.99,38.0,kitchen,043-0137-4,4.4,https://www.canadiantire.ca/en/pdp/hamilton-beach-sure-crisp-6-slice-toaster-oven-0430137p.html#srp
"Meguiars Quik Scratch Remover Kit, 3-pc",39.99,35.99,10.0,car-care-accessories,039-1244-4,3.7,https://www.canadiantire.ca/en/pdp/meguiar-s-quik-scratch-remover-kit-3-pc-0391244p.html#srp
"Liquid-Plumr Pro Strength Hair Clog Remover, 473-mL",7.49,6.74,10.0,cleaning,053-3109-0,4.6,https://www.canadiantire.ca/en/pdp/liquid-plumr-pro-strength-hair-clog-remover-473-ml-0533109p.html#srp
"Connelly Quantum Combo Youth/Adult Water Skis, Blue/Black, 68-in",319.99,269.99,16.0,seasonal-recreation,079-7195-8,4.5,https://www.canadiantire.ca/en/pdp/connelly-quantum-combo-youth-adult-water-skis-blue-black-68-in-0797195p.html#srp
"MASTER Chef Non-Stick Panini Grill Press/Sandwich Maker, Black",29.99,14.99,50.0,kitchen,043-2758-4,3.2,https://www.canadiantire.ca/en/pdp/master-chef-non-stick-panini-grill-press-sandwich-maker-black-0432758p.html#srp
Lucky Strike Tangle-Free Fishing Net,81.99,69.69,15.0,fishing,078-5953-8,4.4,https://www.canadiantire.ca/en/pdp/lucky-strike-tangle-free-fishing-net-0785953p.html#srp
"Heritage Portable Induction Cooktop w/ 8 Cooking Functions, Black, 1800W",149.99,89.99,40.0,kitchen,043-9166-0,3.6,https://www.canadiantire.ca/en/pdp/heritage-portable-induction-cooktop-w-8-cooking-functions-black-1800w-0439166p.html#srp
"MASTER Chef Stainless Steel Cookware Set,10-pc",399.99,99.99,75.0,kitchen,142-3597-4,3.8,https://www.canadiantire.ca/en/pdp/master-chef-stainless-steel-cookware-set-10-pc-1423597p.html#srp
"Wilson NCAA Hypershot Outdoor Rubber Basketball Official Size 7 (29.5-in), Orange/Yellow",17.99,14.39,20.0,team-sports-and-golf,184-1107-4,4.1,https://www.canadiantire.ca/en/pdp/wilson-ncaa-hypershot-outdoor-rubber-basketball-official-size-7-29-5-in-orange-yellow-1841107p.html#srp
"Keurig 48-pk Tim Hortons Original Blend Medium Roast K-Cup® Coffee Pods, 504-g, 48-pk",35.99,32.99,8.0,food-drink,153-2366-4,4.6,https://www.canadiantire.ca/en/pdp/keurig-48-pk-tim-horton-s-original-blend-medium-roast-k-cup-coffee-pods-504-g-48-pk-1532366p.html#srp
"Affresh Dishwasher Cleaner Tabs, Fresh Scent, 20-g, 3-pk",10.49,9.44,10.0,home-essentials,053-4243-2,4.5,https://www.canadiantire.ca/en/pdp/affresh-dishwasher-cleaner-tabs-fresh-scent-20-g-3-pk-0534243p.html#srp
CAMCO RV Roof Vent Kit,99.99,89.99,10.0,exercise,040-8483-6,4.7,https://www.canadiantire.ca/en/pdp/camco-rv-roof-vent-kit-0408483p.html#srp
"Garmin inReach Mini 2, Compact Satellite Communicator",539.99,469.99,13.0,camping,079-2226-6,4.1,https://www.canadiantire.ca/en/pdp/garmin-inreach-mini-2-compact-satellite-communicator-0792226p.html#srp
"Unicorn Inflatable Floating River/Lake 5-Person Party Island w/Cooler, Rainbow",299.99,209.99,30.0,seasonal-recreation,079-7173-0,2.2,https://www.canadiantire.ca/en/pdp/unicorn-inflatable-floating-river-lake-5-person-party-island-w-cooler-rainbow-0797173p.html#srp
"Glad Extra-Large Easy-Tie Flap Indoor/Outdoor Garbage/Recycling Bags, 20-pk, Clear, 135-L",12.99,10.39,20.0,cleaning,042-9715-6,4.7,https://www.canadiantire.ca/en/pdp/glad-extra-large-easy-tie-flap-indoor-outdoor-garbage-recycling-bags-20-pk-clear-135-l-0429715p.html#srp
"Coleman Granite Peak Insulated Fleece Lined Sleeping Bag w/ Compression Sack, -1°C to 10°C",109.99,76.99,30.0,camping,076-0767-6,3.9,https://www.canadiantire.ca/en/pdp/coleman-granite-peak-insulated-fleece-lined-sleeping-bag-w-compression-sack-1-c-to-10-c-0760767p.html#srp
"MAXIMUM 20V Max Lithium-Ion Cordless Impact Wrench with Batteries, Charger & Case, 1/2-in",249.99,189.99,24.0,tools,054-3245-2,4.0,https://www.canadiantire.ca/en/pdp/maximum-20v-max-lithium-ion-cordless-impact-wrench-with-batteries-charger-case-1-2-in-0543245p.html#srp
"Reload Wireless Backup Camera, with 4.3-in Monitor",199.99,129.99,35.0,car-care-accessories,035-4093-2,3.3,https://www.canadiantire.ca/en/pdp/reload-wireless-backup-camera-with-4-3-in-monitor-0354093p.html#srp
"Mr. Clean Disinfectant Multi-Surface Cleaner, Summer Citrus, 3.78-L",15.99,14.39,10.0,cleaning,053-2910-6,4.6,https://www.canadiantire.ca/en/pdp/mr-clean-disinfectant-multi-surface-cleaner-summer-citrus-3-78-l-0532910p.html#srp
"Sun Glo Resealable Odour Absorber, Fresh Scent, 227-g",5.99,3.0,50.0,cleaning,053-0104-8,4.2,https://www.canadiantire.ca/en/pdp/sun-glo-resealable-odour-absorber-fresh-scent-227-g-0530104p.html#srp
"Bon Ami Power Foam Glass and Window Cleaner Spray, 560-g",6.99,6.29,10.0,cleaning,053-3025-8,4.6,https://www.canadiantire.ca/en/pdp/bon-ami-power-foam-glass-and-window-cleaner-spray-560-g-0533025p.html#srp
"Mobil 1™ ESP Emission System Protection 5W30 Synthetic Engine/Motor Oil, 4.73-L",74.99,40.99,45.0,auto-maintenance,028-9448-8,4.8,https://www.canadiantire.ca/en/pdp/mobil-1-esp-emission-system-protection-5w30-synthetic-engine-motor-oil-4-73-l-0289448p.html#srp
"Lagostina Padova Stainless Steel Cookware Set & Oven Safe, 11-pc",899.99,249.99,72.0,kitchen,042-0006-8,4.5,https://www.canadiantire.ca/en/pdp/lagostina-padova-stainless-steel-cookware-set-oven-safe-11-pc-0420006p.html#srp
"Swan Nordic Toaster w/ 6 Settings, Stainless Steel w/Rubber Finish, 2-Slices",99.99,69.99,30.0,kitchen,043-2764-8,3.0,https://www.canadiantire.ca/en/pdp/swan-nordic-toaster-w-6-settings-stainless-steel-w-rubber-finish-2-slices-0432764p.html#srp
"Coleman Granite Peak Insulated Fleece Lined Sleeping Bag w/ Compression Sack, -1°C",109.99,76.99,30.0,camping,076-0762-6,4.5,https://www.canadiantire.ca/en/pdp/coleman-granite-peak-insulated-fleece-lined-sleeping-bag-w-compression-sack-1-c-0760762p.html#srp
"Rubbermaid Action Packer Plastic Lockable Storage Container, Stackable & Recyclable, 181-L",249.99,199.99,20.0,automotive-outdoor-adventure,040-3055-6,4.3,https://www.canadiantire.ca/en/pdp/rubbermaid-action-packer-plastic-lockable-storage-container-stackable-recyclable-181-l-0403055p.html#srp
"Mastercraft Metal Stackable Wall-Mountable 33-Drawers Cabinet, 16x12x6-in",54.99,37.99,31.0,tools,058-1036-4,4.1,https://www.canadiantire.ca/en/pdp/mastercraft-metal-stackable-wall-mountable-33-drawers-cabinet-16x12x6-in-0581036p.html#srp
"Regalo Baby Booster Seat, White",29.99,14.99,50.0,car-care-accessories,046-4963-6,3.7,https://www.canadiantire.ca/en/pdp/regalo-baby-booster-seat-white-0464963p.html#srp
"NOMA A19 E26 Base Household Non-Dimmable LED Light Bulbs, 2700K, 800 Lumens, Warm White, 60W, 6-pk",19.49,9.99,49.0,electrical,052-7055-4,2.5,https://www.canadiantire.ca/en/pdp/noma-a19-e26-base-household-non-dimmable-led-light-bulbs-2700k-800-lumens-warm-white-60w-6-pk-0527055p.html#srp
"Rubbermaid Action Packer Plastic Lockable Storage Container, Stackable & Recyclable, 30.3-L",69.99,55.99,20.0,automotive-outdoor-adventure,040-3050-6,4.4,https://www.canadiantire.ca/en/pdp/rubbermaid-action-packer-plastic-lockable-storage-container-stackable-recyclable-30-3-l-0403050p.html#srp
"CANVAS Avery 54pc Stainless Steel Flatware Set, Serves 10",199.99,79.99,60.0,kitchen,142-3525-6,4.0,https://www.canadiantire.ca/en/pdp/canvas-avery-54pc-stainless-steel-flatware-set-serves-10-1423525p.html#srp
"Old Dutch Absolute Clean Summer Fresh Liquid Laundry Detergent, 150-Load, 6-L",11.49,8.0,30.0,home-essentials,153-0319-0,4.6,https://www.canadiantire.ca/en/pdp/old-dutch-absolute-clean-summer-fresh-liquid-laundry-detergent-150-load-6-l-1530319p.html#srp
"NOMA 49-ft 3-in 16/3 Outdoor Extension Cord with 3 Grounded Outlets, Orange",47.99,28.79,40.0,electrical,052-2494-8,4.6,https://www.canadiantire.ca/en/pdp/noma-49-ft-3-in-16-3-outdoor-extension-cord-with-3-grounded-outlets-orange-0522494p.html#srp
"Bar Keepers Friend Cookware Cleanser & Polish, 340-g",5.99,4.0,33.0,cleaning,053-2227-4,4.7,https://www.canadiantire.ca/en/pdp/bar-keepers-friend-cookware-cleanser-polish-340-g-0532227p.html#srp
"For Living Walker Indoor/Outdoor Hanging Infrared Electric Patio Heater, 1500 W",169.99,139.99,18.0,backyard-living,085-1583-4,3.6,https://www.canadiantire.ca/en/pdp/for-living-walker-indoor-outdoor-hanging-infrared-electric-patio-heater-1500-w-0851583p.html#srp
"CANVAS Evans Creek Solid Wood & PU Leather Upholstered Dining Chairs (2-Piece Set), Brown",349.99,239.99,31.0,home-decor,068-9597-6,4.6,https://www.canadiantire.ca/en/pdp/canvas-evan-s-creek-solid-wood-pu-leather-upholstered-dining-chairs-2-piece-set-brown-0689597p.html#srp
"Golfgreen All Purpose Grass Seed, 1-kg",17.99,12.59,30.0,gardening,159-0175-8,4.1,https://www.canadiantire.ca/en/pdp/golfgreen-all-purpose-grass-seed-1-kg-1590175p.html#srp
"SIMONIZ Platinum Strong Bristles Comfort Grip Interior Brush for Carpet & Upholstery, Black & Grey, 1-pc",7.99,6.79,15.0,car-care-accessories,039-6012-6,4.6,https://www.canadiantire.ca/en/pdp/simoniz-platinum-strong-bristles-comfort-grip-interior-brush-for-carpet-upholstery-black-grey-1-pc-0396012p.html#srp
"Meguiars Ultimate Black Plastic Restorer, 355-mL",19.99,17.99,10.0,car-care-accessories,039-2503-2,4.3,https://www.canadiantire.ca/en/pdp/meguiar-s-ultimate-black-plastic-restorer-355-ml-0392503p.html#srp
"type A Steel Rectangular Step Garbage Can, Assorted Colours, 30-L",86.99,65.24,25.0,cleaning,142-2551X,3.4,https://www.canadiantire.ca/en/pdp/type-a-steel-rectangular-step-garbage-can-assorted-colours-30-l-1422551p.html#srp
"BIC® Multi-Purpose Classic Edition BBQ Lighter, Multi-colour, 3-pk",12.99,11.69,10.0,home-essentials,153-1301-4,4.1,https://www.canadiantire.ca/en/pdp/bic-multi-purpose-classic-edition-bbq-lighter-multi-colour-3-pk-1531301p.html#srp
"ROBLOCK RV Leveling Blocks with Bag, Red, 8-pc",44.99,39.99,11.0,automotive-outdoor-adventure,040-1838-6,4.5,https://www.canadiantire.ca/en/pdp/roblock-rv-leveling-blocks-with-bag-red-8-pc-0401838p.html#srp
NOMA iQ True HEPA Smart Wi-Fi Large Air Purifier,409.99,249.99,39.0,home-environment,043-0742-2,4.2,https://www.canadiantire.ca/en/pdp/noma-iq-true-hepa-smart-wi-fi-large-air-purifier-0430742p.html#srp
"Woods Camp Rest Single Self-Inflating Camping Sleeping Pad/Air Mat w/ Storage Bag, 3-In",99.99,74.99,25.0,camping,076-5557-6,3.0,https://www.canadiantire.ca/en/pdp/woods-camp-rest-single-self-inflating-camping-sleeping-pad-air-mat-w-storage-bag-3-in-0765557p.html#srp
"Glad Tall ForceFlex Drawstring Recycling Bags, 50-pk, Blue, 45-L",12.99,10.39,20.0,cleaning,142-4701-0,4.4,https://www.canadiantire.ca/en/pdp/glad-tall-forceflex-drawstring-recycling-bags-50-pk-blue-45-l-1424701p.html#srp
"IAMS Large Breed Adult Dry Dog Food, 13.6-kg",53.99,48.59,10.0,pet-care,042-6102-2,4.6,https://www.canadiantire.ca/en/pdp/iams-large-breed-adult-dry-dog-food-13-6-kg-0426102p.html#srp
Outbound Accessory Hot Pot for Portable Butane Grill,46.99,32.49,31.0,camping,076-6110-2,4.3,https://www.canadiantire.ca/en/pdp/outbound-accessory-hot-pot-for-portable-butane-grill-0766110p.html#srp
"Mobil 1™ High Mileage 5W20 Synthetic Engine/Motor Oil, 4.73-L",69.99,37.99,46.0,auto-maintenance,028-9465-6,4.7,https://www.canadiantire.ca/en/pdp/mobil-1-high-mileage-5w20-synthetic-engine-motor-oil-4-73-l-0289465p.html#srp
"Certified Standard Duty Transparent Mesh Tarp, 10-ft x 12-ft",23.99,19.99,17.0,automotive-outdoor-adventure,040-5110-2,4.6,https://www.canadiantire.ca/en/pdp/certified-standard-duty-transparent-mesh-tarp-10-ft-x-12-ft-0405110p.html#srp
"Meguiars Hybrid Ceramic Wax Spray, 768-mL",29.99,26.99,10.0,car-care-accessories,039-6554-6,4.3,https://www.canadiantire.ca/en/pdp/meguiar-s-hybrid-ceramic-wax-spray-768-ml-0396554p.html#srp
"Meguiars Gold Class 3-in-1 Rich Leather Cleaner, Conditioner & Protectant Spray, 450-mL",18.99,17.09,10.0,car-care-accessories,039-0444-4,4.4,https://www.canadiantire.ca/en/pdp/meguiar-s-gold-class-3-in-1-rich-leather-cleaner-conditioner-protectant-spray-450-ml-0390444p.html#srp
Libman Tornado Spin Mop System,51.99,41.59,20.0,cleaning,142-6816-6,4.7,https://www.canadiantire.ca/en/pdp/libman-tornado-spin-mop-system-1426816p.html#srp
"MAXIMUM Sport Utility Knife, Black",19.99,12.99,35.0,tools,057-5295-4,4.3,https://www.canadiantire.ca/en/pdp/maximum-sport-utility-knife-black-0575295p.html#srp
"MAXIMUM 4-Drawer Wooden Top Base Storage Cabinet, Stainless Series, 37 x 30 x 18-in",449.99,399.99,11.0,tools,068-7096-0,4.8,https://www.canadiantire.ca/en/pdp/maximum-4-drawer-wooden-top-base-storage-cabinet-stainless-series-37-x-30-x-18-in-0687096p.html#srp
"3M™ Filtrete™ Healthy Living Ultra Allergen Pleated Air Filters, MPR 1500, 20 x 20 x 1-in, 2-pk",44.99,35.99,20.0,home-environment,064-0902-2,4.5,https://www.canadiantire.ca/en/pdp/3m-filtrete-healthy-living-ultra-allergen-pleated-air-filters-mpr-1500-20-x-20-x-1-in-2-pk-0640902p.html#srp
"Mr. Clean Magic Eraser Extra Durable, 2-pk",4.79,4.31,10.0,cleaning,053-0946-4,4.6,https://www.canadiantire.ca/en/pdp/mr-clean-magic-eraser-extra-durable-2-pk-0530946p.html#srp
Rainfresh R830F UV Whole House Water Disinfection System,419.99,319.99,24.0,plumbing,062-1006-4,4.1,https://www.canadiantire.ca/en/pdp/rainfresh-r830f-uv-whole-house-water-disinfection-system-0621006p.html#srp
